  16   0   8   1  5.30650852E+03
  16   0   9   1  4.34762583E+03
  16   0  10   1  3.65419905E+03
  16   0  11   1  3.14430806E+03
  16   0  12   1  2.76724844E+03
  16   0  13   1  2.49107005E+03
  16   0  14   1  2.29291786E+03
  16   0  15   1  2.12060983E+03
  16   0  16   1  9.16428198E-13
  17   1  16   0  7.26184669E+02
  18   1  16   0  6.07908270E+02
  19   1  16   0  5.03749131E+02
  20   1  16   0  4.22041164E+02
  21   1  16   0  3.57691454E+02
  22   1  16   0  3.06269274E+02
  23   1  16   0  2.64582911E+02
  24   1  16   0  2.30356341E+02
  25   1  16   0  2.01941034E+02
  26   1  16   0  1.78119832E+02
  27   1  16   0  1.57977673E+02
  28   1  16   0  1.40815344E+02
  29   1  16   0  1.26090896E+02
  30   1  16   0  1.13378916E+02
  17   0   2   1  3.13444017E+04
  17   0   3   1  2.07870821E+04
  17   0   4   1  1.38571626E+04
  17   0   5   1  9.73855772E+03
  17   0   6   1  7.18268928E+03
  17   0   7   1  5.51406515E+03
  17   0   8   1  4.37612303E+03
  17   0   9   1  3.57224982E+03
  17   0  10   1  2.98859963E+03
  17   0  11   1  2.55636132E+03
  17   0  12   1  2.23257797E+03
  17   0  13   1  1.98993854E+03
  17   0  14   1  1.81093887E+03
  17   0  15   1  1.68248818E+03
  17   0  16   1  1.56828028E+03
  17   0  17   1  6.76305917E-13
  18   1  17   0  5.36131435E+02
  19   1  17   0  4.52014319E+02
  20   1  17   0  3.77078945E+02
  21   1  17   0  3.17879414E+02
  22   1  17   0  2.70955702E+02
  23   1  17   0  2.33229584E+02
  24   1  17   0  2.02468953E+02
  25   1  17   0  1.77074589E+02
  26   1  17   0  1.55882950E+02
  27   1  17   0  1.38031084E+02
  28   1  17   0  1.22867190E+02
  29   1  17   0  1.09890930E+02
  30   1  17   0  9.87127043E+01
  18   0   2   1  2.63921361E+04
  18   0   3   1  1.74919017E+04
  18   0   4   1  1.16501133E+04
  18   0   5   1  8.17777477E+03
  18   0   6   1  6.02237723E+03
  18   0   7   1  4.61450402E+03
  18   0   8   1  3.65353409E+03
  18   0   9   1  2.97362881E+03
  18   0  10   1  2.47866185E+03
  18   0  11   1  2.11039075E+03
  18   0  12   1  1.83225274E+03
  18   0  13   1  1.62073128E+03
  18   0  14   1  1.46057282E+03
  18   0  15   1  1.34190793E+03
  18   0  16   1  1.25700920E+03
  18   0  17   1  1.17985679E+03
  18   0  18   1  5.07851476E-13
  19   1  18   0  4.02743117E+02
  20   1  18   0  3.41716557E+02
  21   1  18   0  2.86782518E+02
  22   1  18   0  2.43113952E+02
  23   1  18   0  2.08303358E+02
  24   1  18   0  1.80163684E+02
  25   1  18   0  1.57100208E+02
  26   1  18   0  1.37966011E+02
  27   1  18   0  1.21923606E+02
  28   1  18   0  1.08349478E+02
  29   1  18   0  9.67708487E+01
  30   1  18   0  8.68233435E+01
  19   0   2   1  2.24310395E+04
  19   0   3   1  1.48587581E+04
  19   0   4   1  9.88890718E+03
  19   0   5   1  6.93457195E+03
  19   0   6   1  5.10035131E+03
  19   0   7   1  3.90183084E+03
  19   0   8   1  3.08323737E+03
  19   0   9   1  2.50343332E+03
  19   0  10   1  2.08055670E+03
  19   0  11   1  1.76493445E+03
  19   0  12   1  1.52527754E+03
  19   0  13   1  1.34130914E+03
  19   0  14   1  1.19967220E+03
  19   0  15   1  1.09158587E+03
  19   0  16   1  1.01135833E+03
  19   0  17   1  9.54310070E+02
  19   0  18   1  9.01320578E+02
  19   0  19   1  3.87318591E-13
  20   1  19   0  3.07258251E+02
  21   1  19   0  2.62190196E+02
  22   1  19   0  2.21235982E+02
  23   1  19   0  1.88501205E+02
  24   1  19   0  1.62274513E+02
  25   1  19   0  1.40970547E+02
  26   1  19   0  1.23427877E+02
  27   1  19   0  1.08808690E+02
  28   1  19   0  9.64993742E+01
  29   1  19   0  8.60416770E+01
  30   1  19   0  7.70869695E+01
  20   0   2   1  1.92249331E+04
  20   0   3   1  1.27292300E+04
  20   0   4   1  8.46620932E+03
  20   0   5   1  5.93187432E+03
  20   0   6   1  4.35817844E+03
  20   0   7   1  3.32961326E+03
  20   0   8   1  2.62677168E+03
  20   0   9   1  2.12856078E+03
  20   0  10   1  1.76471536E+03
  20   0  11   1  1.49255993E+03
  20   0  12   1  1.28515760E+03
  20   0  13   1  1.12497203E+03
  20   0  14   1  1.00033512E+03
  20   0  15   1  9.03418627E+02
  20   0  16   1  8.29039596E+02
  20   0  17   1  7.73861362E+02
  20   0  18   1  7.34988233E+02
  20   0  19   1  6.98066753E+02
  20   0  20   1  2.99567838E-13
  21   1  20   0  2.37688748E+02
